gender;match;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;like_o;prob_o;met_o;age;field_cd;race;goal;date;go_out;career_c;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;attr1_1;sinc1_1;intel1_1;fun1_1;amb1_1;shar1_1;attr3_1;sinc3_1;fun3_1;intel3_1;amb3_1;dec
1;0;0;22;4;15;15;25;20;15;10;0;6;6;8;4;9;4;7;3;1;22;1;2;1;1;1;1;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;60;0;0;40;0;0;9;9;9;10;9;1
1;1;1;25;2;9.09;18.18;27.27;18.18;18.18;9.09;1;8;7;7;9;6;7;8;7;2;22;1;2;1;1;1;1;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;60;0;0;40;0;0;9;9;9;10;9;1
1;1;0;26;6;20;10;20;30;10;10;1;10;10;10;10;10;10;10;5;2;22;1;2;1;1;1;1;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;60;0;0;40;0;0;9;9;9;10;9;1
1;0;1;26;2;15;15;15;40;10;5;0;1;1;1;1;1;;1;1;1;22;1;2;1;1;1;1;9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;60;0;0;40;0;0;9;9;9;10;9;0
1;1;1;21;4;15;20;20;15;15;15;1;5;8;9;8;5;7;7;;1;22;1;4;2;7;1;1;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;19;18;19;18;14;12;4;7;8;8;3;1
1;0;0;24;2;45;5;25;20;0;5;0;5;8;9;6;3;4;6;7;2;22;1;4;2;7;1;1;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;19;18;19;18;14;12;4;7;8;8;3;1
1;0;0;25;2;35;10;35;10;10;0;0;7;9;9;7;9;7;8;7;2;22;1;4;2;7;1;1;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;19;18;19;18;14;12;4;7;8;8;3;1
1;0;0;23;2;20;20;20;20;10;10;0;4;7;8;8;6;7;4;1;2;22;1;4;2;7;1;1;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;19;18;19;18;14;12;4;7;8;8;3;1
1;0;0;21;2;20;5;25;25;10;15;0;4;6;8;8;6;5;6;5;1;22;1;4;2;7;1;1;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;19;18;19;18;14;12;4;7;8;8;3;1
1;0;1;23;4;10;25;20;25;5;15;0;4;7;9;4;3;2;6;2;1;22;1;4;2;7;1;1;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;19;18;19;18;14;12;4;7;8;8;3;1
1;0;1;22;4;15;15;25;20;15;10;0;3;6;8;7;8;8;7;8;1;22;1;4;2;7;1;1;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;19;18;19;18;14;12;4;7;8;8;3;1
1;1;0;25;2;9.09;18.18;27.27;18.18;18.18;9.09;1;5;8;8;6;7;7;5;5;2;22;1;4;2;7;1;1;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;19;18;19;18;14;12;4;7;8;8;3;1
1;1;0;26;6;20;10;20;30;10;10;1;5;10;10;6;6;6;8;5;2;22;1;4;2;7;1;1;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;19;18;19;18;14;12;4;7;8;8;3;1
1;1;0;26;2;15;15;15;40;10;5;1;6;10;10;10;6;;7;6;2;22;1;4;2;7;1;1;7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;19;18;19;18;14;12;4;7;8;8;3;1
1;1;0;21;4;15;20;20;15;15;15;1;7;6;8;7;6;8;7;6;2;23;1;2;2;4;1;1;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;30;5;15;40;5;5;9;9;9;9;9;1
1;1;1;24;2;45;5;25;20;0;5;1;7;9;7;6;5;7;7;8;2;23;1;2;2;4;1;1;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;30;5;15;40;5;5;9;9;9;9;9;1
1;0;1;25;2;35;10;35;10;10;0;0;9;7;9;7;9;7;8;7;2;23;1;2;2;4;1;1;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;30;5;15;40;5;5;9;9;9;9;9;1
1;1;1;23;2;20;20;20;20;10;10;1;8;10;7;10;7;10;8;10;1;23;1;2;2;4;1;1;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;30;5;15;40;5;5;9;9;9;9;9;1
1;1;1;21;2;20;5;25;25;10;15;1;8;5;5;7;7;9;8;2;1;23;1;2;2;4;1;1;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;30;5;15;40;5;5;9;9;9;9;9;1
1;1;0;23;4;10;25;20;25;5;15;1;8;6;7;8;2;8;9;4;2;23;1;2;2;4;1;1;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;30;5;15;40;5;5;9;9;9;9;9;1
1;1;0;22;4;15;15;25;20;15;10;1;7;8;8;7;7;6;8;6;1;23;1;2;2;4;1;1;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;30;5;15;40;5;5;9;9;9;9;9;1
1;1;1;25;2;9.09;18.18;27.27;18.18;18.18;9.09;1;8;6;5;6;6;5;5;6;2;23;1;2;2;4;1;1;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;30;5;15;40;5;5;9;9;9;9;9;1
1;1;0;26;6;20;10;20;30;10;10;1;10;9;8;8;7;7;7;5;2;23;1;2;2;4;1;1;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;30;5;15;40;5;5;9;9;9;9;9;1
1;0;1;26;2;15;15;15;40;10;5;0;10;10;10;10;10;;10;1;1;23;1;2;2;4;1;1;10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;30;5;15;40;5;5;9;9;9;9;9;1
1;1;0;21;4;15;20;20;15;15;15;1;5;6;7;7;6;6;6;6;2;24;1;3;1;4;1;1;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;30;10;20;10;10;20;7;7;7;9;9;1
1;0;0;24;2;45;5;25;20;0;5;0;6;8;7;9;7;8;8;6;1;24;1;3;1;4;1;1;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;30;10;20;10;10;20;7;7;7;9;9;1
1;0;0;25;2;35;10;35;10;10;0;0;9;10;10;10;10;10;9;;2;24;1;3;1;4;1;1;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;30;10;20;10;10;20;7;7;7;9;9;1
1;0;0;23;2;20;20;20;20;10;10;0;6;9;8;9;8;9;7;7;2;24;1;3;1;4;1;1;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;30;10;20;10;10;20;7;7;7;9;9;1
1;0;0;21;2;20;5;25;25;10;15;0;6;7;7;5;4;8;7;4;2;24;1;3;1;4;1;1;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;30;10;20;10;10;20;7;7;7;9;9;0
1;0;0;23;4;10;25;20;25;5;15;0;5;4;8;8;4;2;4;3;1;24;1;3;1;4;1;1;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;30;10;20;10;10;20;7;7;7;9;9;1
1;0;0;22;4;15;15;25;20;15;10;0;4;7;7;4;8;5;5;6;1;24;1;3;1;4;1;1;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;30;10;20;10;10;20;7;7;7;9;9;1
1;1;0;25;2;9.09;18.18;27.27;18.18;18.18;9.09;1;6;8;8;5;6;7;6;5;2;24;1;3;1;4;1;1;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;30;10;20;10;10;20;7;7;7;9;9;1
1;1;0;26;6;20;10;20;30;10;10;1;5;10;8;8;5;5;5;5;2;24;1;3;1;4;1;1;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;30;10;20;10;10;20;7;7;7;9;9;1
1;0;0;26;2;15;15;15;40;10;5;0;5;7;7;7;7;;6;1;2;24;1;3;1;4;1;1;9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;30;10;20;10;10;20;7;7;7;9;9;1
1;0;0;21;4;15;20;20;15;15;15;0;4;9;7;4;6;4;6;5;2;25;8;2;1;5;1;7;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;50;0;30;10;0;10;6;6;8;8;6;1
1;0;1;24;2;45;5;25;20;0;5;0;8;7;8;3;6;2;6;5;2;25;8;2;1;5;1;7;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;50;0;30;10;0;10;6;6;8;8;6;1
1;0;1;25;2;35;10;35;10;10;0;0;8;10;10;7;9;9;8;;2;25;8;2;1;5;1;7;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;50;0;30;10;0;10;6;6;8;8;6;1
1;0;1;23;2;20;20;20;20;10;10;0;5;10;8;4;8;2;4;3;2;25;8;2;1;5;1;7;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;50;0;30;10;0;10;6;6;8;8;6;1
1;0;1;21;2;20;5;25;25;10;15;1;5;6;7;5;7;8;7;3;2;25;8;2;1;5;1;7;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;50;0;30;10;0;10;6;6;8;8;6;0
1;0;0;23;4;10;25;20;25;5;15;0;3;7;6;1;1;1;2;2;2;25;8;2;1;5;1;7;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;50;0;30;10;0;10;6;6;8;8;6;1
1;0;0;22;4;15;15;25;20;15;10;0;4;8;7;4;5;4;5;5;2;25;8;2;1;5;1;7;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;50;0;30;10;0;10;6;6;8;8;6;1
1;1;1;25;2;9.09;18.18;27.27;18.18;18.18;9.09;1;6;8;8;5;6;7;6;5;2;25;8;2;1;5;1;7;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;50;0;30;10;0;10;6;6;8;8;6;1
1;1;0;26;6;20;10;20;30;10;10;1;8;9;9;7;6;5;6;5;2;25;8;2;1;5;1;7;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;50;0;30;10;0;10;6;6;8;8;6;1
1;0;1;26;2;15;15;15;40;10;5;0;5;10;6;4;6;;6;1;2;25;8;2;1;5;1;7;7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;50;0;30;10;0;10;6;6;8;8;6;0
1;0;0;21;4;15;20;20;15;15;15;1;7;6;7;4;6;7;6;5;2;30;13;2;3;3;2;2;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;35;15;25;10;5;10;7;7;6;8;4;0
1;0;1;24;2;45;5;25;20;0;5;1;7;5;9;6;7;9;8;7;2;30;13;2;3;3;2;2;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;35;15;25;10;5;10;7;7;6;8;4;0
1;0;1;25;2;35;10;35;10;10;0;0;8;9;10;7;7;9;8;7;2;30;13;2;3;3;2;2;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;35;15;25;10;5;10;7;7;6;8;4;0
1;0;1;23;2;20;20;20;20;10;10;0;7;10;10;7;10;5;5;1;2;30;13;2;3;3;2;2;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;35;15;25;10;5;10;7;7;6;8;4;1
1;0;1;21;2;20;5;25;25;10;15;1;6;6;8;5;5;6;6;3;2;30;13;2;3;3;2;2;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;35;15;25;10;5;10;7;7;6;8;4;0
1;0;0;23;4;10;25;20;25;5;15;1;8;8;8;8;3;4;8;7;2;30;13;2;3;3;2;2;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;35;15;25;10;5;10;7;7;6;8;4;0
1;0;0;22;4;15;15;25;20;15;10;1;7;7;8;7;7;7;8;7;2;30;13;2;3;3;2;2;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;35;15;25;10;5;10;7;7;6;8;4;0
1;0;1;25;2;9.09;18.18;27.27;18.18;18.18;9.09;1;6;7;8;5;7;7;6;6;2;30;13;2;3;3;2;2;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;35;15;25;10;5;10;7;7;6;8;4;0
1;1;0;26;6;20;10;20;30;10;10;1;6;8;9;6;6;6;7;5;2;30;13;2;3;3;2;2;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;35;15;25;10;5;10;7;7;6;8;4;1
1;0;1;26;2;15;15;15;40;10;5;1;5;10;8;6;9;;7;1;2;30;13;2;3;3;2;2;8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;35;15;25;10;5;10;7;7;6;8;4;0
1;0;0;21;4;15;20;20;15;15;15;0;4;9;7;6;5;6;6;7;;27;8;2;1;6;1;7;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;0
1;0;1;24;2;45;5;25;20;0;5;0;5;8;7;5;9;5;5;6;2;27;8;2;1;6;1;7;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;1
1;0;1;25;2;35;10;35;10;10;0;0;7;9;9;8;9;7;8;7;2;27;8;2;1;6;1;7;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;0
1;0;1;23;2;20;20;20;20;10;10;0;5;9;9;5;9;7;6;6;2;27;8;2;1;6;1;7;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;0
1;0;1;21;2;20;5;25;25;10;15;1;5;5;7;6;7;5;6;4;2;27;8;2;1;6;1;7;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;0
1;0;0;23;4;10;25;20;25;5;15;0;4;8;9;2;8;3;5;5;2;27;8;2;1;6;1;7;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;0
1;0;0;22;4;15;15;25;20;15;10;0;5;7;8;5;9;5;5;7;2;27;8;2;1;6;1;7;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;1
1;1;1;25;2;9.09;18.18;27.27;18.18;18.18;9.09;1;5;6;7;4;5;6;5;4;2;27;8;2;1;6;1;7;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;1
1;0;0;26;6;20;10;20;30;10;10;1;6;7;8;7;9;6;7;5;2;27;8;2;1;6;1;7;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;0
1;0;1;26;2;15;15;15;40;10;5;0;5;6;6;4;5;;5;5;2;27;8;2;1;6;1;7;5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;33.33;11.11;11.11;11.11;11.11;22.22;6;8;6;8;9;0
1;1;0;21;4;15;20;20;15;15;15;1;7;6;8;9;8;8;7;7;2;28;8;2;4;1;1;7;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;50;0;25;10;0;15;10;6;10;10;10;1
1;1;1;24;2;45;5;25;20;0;5;1;7;6;8;9;4;5;5;6;2;28;8;2;4;1;1;7;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;50;0;25;10;0;15;10;6;10;10;10;1
1;0;1;25;2;35;10;35;10;10;0;0;9;9;9;9;9;9;9;7;2;28;8;2;4;1;1;7;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;50;0;25;10;0;15;10;6;10;10;10;1
1;1;1;23;2;20;20;20;20;10;10;1;9;8;10;10;7;8;8;8;2;28;8;2;4;1;1;7;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;50;0;25;10;0;15;10;6;10;10;10;1
1;1;1;21;2;20;5;25;25;10;15;1;7;5;7;8;7;9;9;4;2;28;8;2;4;1;1;7;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;50;0;25;10;0;15;10;6;10;10;10;1
1;1;0;23;4;10;25;20;25;5;15;1;7;6;8;8;6;9;9;6;2;28;8;2;4;1;1;7;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;50;0;25;10;0;15;10;6;10;10;10;1
1;1;0;22;4;15;15;25;20;15;10;1;6;6;8;8;8;6;6;6;2;28;8;2;4;1;1;7;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;50;0;25;10;0;15;10;6;10;10;10;1
1;1;1;25;2;9.09;18.18;27.27;18.18;18.18;9.09;1;8;8;5;9;8;9;7;10;2;28;8;2;4;1;1;7;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;50;0;25;10;0;15;10;6;10;10;10;1
1;1;0;26;6;20;10;20;30;10;10;1;8;5;5;6;5;5;7;6;2;28;8;2;4;1;1;7;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;50;0;25;10;0;15;10;6;10;10;10;1
1;1;1;26;2;15;15;15;40;10;5;1;9;9;9;9;9;9;9;9;2;28;8;2;4;1;1;7;10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;50;0;25;10;0;15;10;6;10;10;10;1
1;0;0;21;4;15;20;20;15;15;15;1;5;6;6;8;10;8;6;6;2;24;8;2;1;1;1;7;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;100;0;0;0;0;0;7;7;10;10;10;0
1;0;1;24;2;45;5;25;20;0;5;1;6;7;8;7;9;8;8;7;2;24;8;2;1;1;1;7;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;100;0;0;0;0;0;7;7;10;10;10;0
1;0;1;25;2;35;10;35;10;10;0;0;8;7;9;7;9;7;8;7;2;24;8;2;1;1;1;7;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;100;0;0;0;0;0;7;7;10;10;10;0
1;0;1;23;2;20;20;20;20;10;10;1;8;9;10;10;8;8;10;8;2;24;8;2;1;1;1;7;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;100;0;0;0;0;0;7;7;10;10;10;0
1;0;1;21;2;20;5;25;25;10;15;1;9;6;7;9;6;5;10;3;2;24;8;2;1;1;1;7;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;100;0;0;0;0;0;7;7;10;10;10;0
1;0;0;23;4;10;25;20;25;5;15;1;8;9;9;9;10;7;9;8;2;24;8;2;1;1;1;7;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;100;0;0;0;0;0;7;7;10;10;10;0
1;0;0;22;4;15;15;25;20;15;10;1;8;6;7;7;8;6;7;5;2;24;8;2;1;1;1;7;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;100;0;0;0;0;0;7;7;10;10;10;0
1;1;1;25;2;9.09;18.18;27.27;18.18;18.18;9.09;1;7;6;8;7;9;8;8;7;2;24;8;2;1;1;1;7;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;100;0;0;0;0;0;7;7;10;10;10;1
1;0;0;26;6;20;10;20;30;10;10;1;7;8;7;8;7;8;8;5;2;24;8;2;1;1;1;7;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;100;0;0;0;0;0;7;7;10;10;10;0
1;0;1;26;2;15;15;15;40;10;5;1;9;9;8;10;8;8;9;10;2;24;8;2;1;1;1;7;10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;100;0;0;0;0;0;7;7;10;10;10;0
0;0;1;25;4;25;20;25;20;10;0;0;3;10;10;6;4;7;4;1;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;1;30;4;30;20;10;30;0;10;0;5;5;5;5;5;;5;;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;1;23;4;20;25;20;15;10;10;0;3;10;9;5;9;2;6;7;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;1
0;0;0;24;2;25;35;30;10;0;0;0;4;5;6;4;6;2;5;2;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;0;24;2;25;15;25;25;15;15;1;6;7;8;6;7;7;8;8;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;0;28;2;25;15;25;15;0;20;1;7;8;8;7;9;6;7;7;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;0;26;2;20;35;20;10;10;5;0;6;7;10;8;9;8;8;6;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;0;30;2;20;20;25;25;5;5;1;9;5;6;5;5;7;5;6;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;0;22;2;30;15;25;25;5;0;0;3;8;5;5;8;3;4;2;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;1;25;4;20;20;20;20;5;15;0;6;7;8;4;6;4;6;6;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;1
0;0;0;27;1;35;10;20;15;10;10;0;5;8;8;;;;7;7;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;0;23;2;25;10;35;15;0;15;0;2;8;8;3;2;2;5;3;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;0;21;2;15;20;15;30;5;15;0;6;6;8;6;7;6;6;3;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;0;28;2;40;15;20;10;5;10;0;6;8;8;7;7;6;7;7;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;0;28;2;40;20;20;20;0;0;0;5;7;7;7;7;5;5;5;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;0;23;1;20;25;25;10;10;10;0;5;8;10;7;9;5;6;6;2;21;5;4;6;7;4;10;10;8;10;5;5;5;2;1;3;7;10;4;7;4;8;5;2;12;18;20;16;16;18;5;9;7;9;10;0
0;0;0;25;4;25;20;25;20;10;0;0;4;10;8;8;6;4;3;1;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;0
0;0;0;30;4;30;20;10;30;0;10;0;5;5;5;5;5;;5;;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;0
0;0;0;23;4;20;25;20;15;10;10;0;3;6;8;5;5;1;2;1;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;0
0;0;0;24;2;25;35;30;10;0;0;0;4;5;5;3;5;1;5;2;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;0
0;1;0;24;2;25;15;25;25;15;15;1;6;7;6;6;8;5;6;5;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;1
0;1;0;28;2;25;15;25;15;0;20;1;7;7;7;5;6;5;6;5;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;1
0;0;0;26;2;20;35;20;10;10;5;0;5;8;5;5;6;5;5;5;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;1
0;0;0;30;2;20;20;25;25;5;5;1;;5;6;5;6;3;4;6;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;0
0;0;0;22;2;30;15;25;25;5;0;0;4;6;6;5;;3;5;1;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;1
0;0;0;25;4;20;20;20;20;5;15;0;7;8;7;7;7;;7;4;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;0
0;0;1;27;1;35;10;20;15;10;10;0;6;8;7;6;;;7;7;;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;1
0;0;0;23;2;25;10;35;15;0;15;0;2;2;3;2;2;1;2;1;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;0
0;0;0;21;2;15;20;15;30;5;15;0;4;6;7;6;5;5;4;2;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;0
0;0;0;28;2;40;15;20;10;5;10;0;6;8;8;7;8;6;7;5;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;1
0;0;0;28;2;40;20;20;20;0;0;0;4;7;7;6;6;5;6;4;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;0
0;0;1;23;1;20;25;25;10;10;10;0;5;8;9;7;10;8;7;7;2;27;9;1;1;6;2;5;1;2;2;8;8;8;1;2;6;8;8;8;9;7;7;8;8;20;20;20;10;10;20;7;8;7;8;7;1
0;0;1;25;4;25;20;25;20;10;0;0;5;4;3;7;4;3;1;1;2;21;3;4;1;1;1;3;2;2;3;9;7;6;6;7;7;10;9;10;10;10;10;10;3;10;20;40;10;10;10;5;8;6;7;8;1
0;0;1;30;4;30;20;10;30;0;10;0;8;8;8;8;8;;5;;2;21;3;4;1;1;1;3;2;2;3;9;7;6;6;7;7;10;9;10;10;10;10;10;3;10;20;40;10;10;10;5;8;6;7;8;0
